time_utc,hcho_ppb
05-Dec-2022 20:43:00,NaN
05-Dec-2022 20:43:59,NaN
05-Dec-2022 20:44:59,NaN
05-Dec-2022 20:46:00,NaN
05-Dec-2022 20:47:00,NaN
05-Dec-2022 20:47:59,NaN
05-Dec-2022 20:48:59,NaN
05-Dec-2022 20:50:00,NaN
05-Dec-2022 20:51:00,NaN
05-Dec-2022 20:52:00,NaN
05-Dec-2022 20:53:00,NaN
07-Dec-2022 20:54:59,-0.358042718293422
07-Dec-2022 20:55:59,0.0847792288595605
07-Dec-2022 20:56:59,1.98331371396184
07-Dec-2022 20:58:00,2.79008841438154
07-Dec-2022 20:58:59,3.07449441197747
07-Dec-2022 21:00:00,2.72543697507533
07-Dec-2022 21:00:59,0.64288525279375
07-Dec-2022 21:01:59,NaN
07-Dec-2022 21:02:59,NaN
07-Dec-2022 21:03:59,NaN
07-Dec-2022 21:05:00,NaN
07-Dec-2022 21:05:59,0.264565275281256
07-Dec-2022 21:06:59,-0.728949958548666
07-Dec-2022 21:07:59,NaN
07-Dec-2022 21:08:59,0.430468429885842
07-Dec-2022 21:09:59,-0.631511731394958
07-Dec-2022 21:10:59,-0.874419564726484
07-Dec-2022 21:11:59,NaN
07-Dec-2022 21:13:00,-0.265755110589934
07-Dec-2022 21:14:00,-0.0455309819339785
07-Dec-2022 21:15:00,-0.48585536060857
07-Dec-2022 21:16:00,1.17940048898127
07-Dec-2022 21:16:59,0.737722527573026
07-Dec-2022 21:17:59,0.348972069825145
07-Dec-2022 21:18:59,0.838793299876726
07-Dec-2022 21:19:59,0.844453878536296
07-Dec-2022 21:21:00,-0.346628747614594
07-Dec-2022 21:22:00,-0.034917007822896
07-Dec-2022 21:22:59,0.0297684793718494
07-Dec-2022 21:23:59,-0.870022509335759
07-Dec-2022 21:24:59,-0.484856657510535
07-Dec-2022 21:26:00,-1.64828181093347
07-Dec-2022 21:27:00,-0.3608892458344
07-Dec-2022 21:27:59,-0.662746803186419
07-Dec-2022 21:28:59,-0.60945572750261
07-Dec-2022 21:29:59,-0.316564329242668
07-Dec-2022 21:30:59,-0.998985322146876
07-Dec-2022 21:31:59,-0.229891340940025
07-Dec-2022 21:33:00,-0.907091388023992
07-Dec-2022 21:34:00,-0.731972049518517
07-Dec-2022 21:34:59,-0.792523822356737
07-Dec-2022 21:35:59,-1.64641529445974
07-Dec-2022 21:37:00,-0.296447727943568
07-Dec-2022 21:38:00,0.0587426384498727
07-Dec-2022 21:39:00,-0.199565965052206
07-Dec-2022 21:40:00,-0.822631641649265
07-Dec-2022 21:41:00,-0.65348979279446
07-Dec-2022 21:42:00,-1.16059168237086
07-Dec-2022 21:43:00,NaN
07-Dec-2022 21:44:00,0.878911402667104
07-Dec-2022 21:44:59,0.783697790694433
07-Dec-2022 21:46:00,1.82848136596916
07-Dec-2022 21:47:00,-0.543435255750739
07-Dec-2022 21:48:00,1.14304648125846
07-Dec-2022 21:49:00,-0.692648437844771
07-Dec-2022 21:49:59,NaN
07-Dec-2022 21:50:59,0.928697966110606
07-Dec-2022 21:52:00,-1.33488519926906
07-Dec-2022 21:52:59,NaN
07-Dec-2022 21:53:59,-1.56749669946368
07-Dec-2022 21:55:00,NaN
07-Dec-2022 21:56:00,NaN
07-Dec-2022 21:56:59,-1.99205683915377
07-Dec-2022 21:58:00,-0.0698697731960519
07-Dec-2022 21:59:00,-0.446322612448735
07-Dec-2022 21:59:59,1.58661714090298
07-Dec-2022 22:00:59,2.42307558042963
07-Dec-2022 22:01:59,1.98089563188643
07-Dec-2022 22:02:59,1.51544572391154
07-Dec-2022 22:04:00,0.717975612729053
07-Dec-2022 22:05:00,-0.0212902347388485
07-Dec-2022 22:06:00,0.391222125831864
07-Dec-2022 22:06:59,0.0761729202282053
07-Dec-2022 22:07:59,-0.0706569564304726
07-Dec-2022 22:09:00,0.0740969219809081
07-Dec-2022 22:10:00,-0.249496652885808
07-Dec-2022 22:11:00,0.0844795997565093
07-Dec-2022 22:11:59,0.776103374360933
07-Dec-2022 22:13:00,1.43253939176822
07-Dec-2022 22:14:00,0.710115684750848
07-Dec-2022 22:14:59,-1.16318071838079
07-Dec-2022 22:15:59,-1.47772161560684
07-Dec-2022 22:16:59,-1.64300940436118
07-Dec-2022 22:17:59,-0.797436108713141
07-Dec-2022 22:19:00,-0.796303773811394
07-Dec-2022 22:20:00,-1.61819437374502
07-Dec-2022 22:21:00,-1.76110642400793
07-Dec-2022 22:22:00,NaN
07-Dec-2022 22:23:00,-1.4100865252449
07-Dec-2022 22:24:00,-1.01687939345603
07-Dec-2022 22:25:00,-1.06713136996849
07-Dec-2022 22:26:00,-1.40992344915538
07-Dec-2022 22:27:00,-1.07830407620632
07-Dec-2022 22:28:00,-1.27592973963902
07-Dec-2022 22:29:00,-1.73235732696064
07-Dec-2022 22:30:00,-0.562802289056992
07-Dec-2022 22:31:00,-1.2811378080946
07-Dec-2022 22:32:00,-0.534024058286067
07-Dec-2022 22:32:59,-1.62933945267828
07-Dec-2022 22:33:59,-1.86193488014864
07-Dec-2022 22:34:59,0.662646451156254
07-Dec-2022 22:35:59,0.182901497803983
07-Dec-2022 22:36:59,-0.96526636564161
07-Dec-2022 22:37:59,-0.576982193301914
07-Dec-2022 22:38:59,-0.755244600175456
07-Dec-2022 22:39:59,-0.017688244831146
07-Dec-2022 22:40:59,1.52656071139805
07-Dec-2022 22:41:59,1.84607123204373
07-Dec-2022 22:42:59,0.394698581007751
07-Dec-2022 22:43:59,-0.000279266535618913
07-Dec-2022 22:44:59,-0.00530559367039201
07-Dec-2022 22:45:59,-0.981560002748184
07-Dec-2022 22:46:59,-1.53045779658179
07-Dec-2022 22:48:00,NaN
07-Dec-2022 22:49:00,NaN
07-Dec-2022 22:50:00,NaN
07-Dec-2022 22:51:00,-1.75480494026885
07-Dec-2022 22:52:00,-0.334902660064939
07-Dec-2022 22:53:00,-0.120600674118842
07-Dec-2022 22:53:59,0.352311933407554
07-Dec-2022 22:54:59,0.87513111874761
07-Dec-2022 22:55:59,1.20001696557495
07-Dec-2022 22:57:00,0.740335172235518
07-Dec-2022 22:58:00,-0.66624487243992
07-Dec-2022 22:59:00,-0.742403316007147
07-Dec-2022 22:59:59,NaN
07-Dec-2022 23:00:59,NaN
07-Dec-2022 23:01:59,NaN
07-Dec-2022 23:03:00,NaN
07-Dec-2022 23:04:00,NaN
07-Dec-2022 23:05:00,-1.00280094603366
07-Dec-2022 23:06:00,0.170116156535901
07-Dec-2022 23:07:00,0.349090715076154
07-Dec-2022 23:08:00,-0.183753939766003
07-Dec-2022 23:09:00,-1.41813632591158
07-Dec-2022 23:10:00,-1.40217270084229
07-Dec-2022 23:10:59,-1.25057022054148
07-Dec-2022 23:11:59,-0.85018826300774
07-Dec-2022 23:13:00,-1.28202315384843
07-Dec-2022 23:14:00,-1.88716907465109
07-Dec-2022 23:15:00,NaN
07-Dec-2022 23:16:00,NaN
07-Dec-2022 23:17:00,NaN
07-Dec-2022 23:18:00,-1.62892680031504
07-Dec-2022 23:19:00,0.0266262191828586
07-Dec-2022 23:20:00,0.0234143310951019
07-Dec-2022 23:21:00,0.466419179105209
07-Dec-2022 23:22:00,0.282926637613969
07-Dec-2022 23:22:59,-0.474655012152302
07-Dec-2022 23:23:59,-0.596440783512687
07-Dec-2022 23:24:59,-0.564280291817834
07-Dec-2022 23:25:59,-1.03660518060374
07-Dec-2022 23:26:59,-1.48466024099036
07-Dec-2022 23:27:59,-1.17843903313265
