time_utc,hcho_ppb
18-Aug-2023 18:53:59,NaN
18-Aug-2023 18:54:59,7.27633239650306
18-Aug-2023 18:55:59,6.37066267394719
18-Aug-2023 18:56:59,5.10761684403384
18-Aug-2023 18:57:59,11.5733925277359
18-Aug-2023 18:58:59,7.37262692053118
18-Aug-2023 18:59:59,5.99858348354123
18-Aug-2023 19:00:59,8.74249994281264
18-Aug-2023 19:01:59,4.83577622726002
18-Aug-2023 19:02:59,10.2369796259606
18-Aug-2023 19:03:59,8.70391513771963
18-Aug-2023 19:05:00,3.84368681303365
18-Aug-2023 19:06:00,4.81592755167683
18-Aug-2023 19:06:59,2.28302570792577
18-Aug-2023 19:07:59,9.7456506404763
18-Aug-2023 19:09:00,9.82184937604881
18-Aug-2023 19:10:00,3.52533037775754
18-Aug-2023 19:11:00,11.1762192752698
18-Aug-2023 19:12:00,6.46026186709845
18-Aug-2023 19:13:00,8.03257795451662
18-Aug-2023 19:13:59,8.42886580731082
18-Aug-2023 19:14:59,3.34900726723068
18-Aug-2023 19:16:00,9.72515512784397
18-Aug-2023 19:16:59,5.04331206876885
18-Aug-2023 19:17:59,5.01295241817602
18-Aug-2023 19:18:59,5.1374933122538
18-Aug-2023 19:19:59,2.80639501807296
18-Aug-2023 19:20:59,9.49005045628645
18-Aug-2023 19:22:00,10.2581513485889
18-Aug-2023 19:23:00,3.32163325999848
18-Aug-2023 19:23:59,4.98322666057217
18-Aug-2023 19:25:00,4.09062728910733
18-Aug-2023 19:26:00,9.38912216178402
18-Aug-2023 19:27:00,8.41291180170294
18-Aug-2023 19:28:00,4.88653053826961
18-Aug-2023 19:28:59,8.98881744621199
18-Aug-2023 19:29:59,6.39536252553532
18-Aug-2023 19:30:59,9.65067355893219
18-Aug-2023 19:31:59,10.1687900997268
18-Aug-2023 19:33:00,2.49718014255798
18-Aug-2023 19:34:00,6.19582388171368
18-Aug-2023 19:34:59,8.42720960199075
18-Aug-2023 19:35:59,3.0963968761395
18-Aug-2023 19:36:59,1.71747138727332
18-Aug-2023 19:38:00,2.62854555557976
18-Aug-2023 19:39:00,9.78446589556401
18-Aug-2023 19:39:59,9.85015826377719
18-Aug-2023 19:40:59,3.2124486430066
18-Aug-2023 19:42:00,8.2440964063001
18-Aug-2023 19:43:00,4.71566103811882
18-Aug-2023 19:44:00,12.2913713392093
18-Aug-2023 19:44:59,13.0022795722833
18-Aug-2023 19:45:59,4.09589788413913
18-Aug-2023 19:47:00,7.79930064385246
18-Aug-2023 19:47:59,5.9141979373684
18-Aug-2023 19:48:59,5.54215123746131
18-Aug-2023 19:50:00,6.20242429354623
18-Aug-2023 19:51:00,1.24273779725499
18-Aug-2023 19:52:00,6.11213117581781
18-Aug-2023 19:52:59,9.27507567171683
18-Aug-2023 19:53:59,4.52625364888727
18-Aug-2023 19:55:00,7.03040936124022
18-Aug-2023 19:56:00,5.12040937709122
18-Aug-2023 19:57:00,9.1519147846914
18-Aug-2023 19:58:00,10.7555628769915
18-Aug-2023 19:59:00,2.76772282580706
18-Aug-2023 20:00:00,6.5374970727611
18-Aug-2023 20:01:00,4.75760964558424
18-Aug-2023 20:01:59,7.61944412502914
18-Aug-2023 20:02:59,10.3773311412482
18-Aug-2023 20:03:59,4.36587293895556
18-Aug-2023 20:04:59,8.3177746605143
18-Aug-2023 20:06:00,7.47954740439079
18-Aug-2023 20:07:00,3.70338619959483
18-Aug-2023 20:07:59,7.58494077346773
18-Aug-2023 20:08:59,3.93621019298379
18-Aug-2023 20:10:00,10.1200291915876
18-Aug-2023 20:11:00,10.7977117541105
18-Aug-2023 20:11:59,4.98470767671093
18-Aug-2023 20:12:59,7.20165814996181
18-Aug-2023 20:13:59,4.0679703073614
18-Aug-2023 20:14:59,8.61758069291078
18-Aug-2023 20:16:00,6.44243133268068
18-Aug-2023 20:16:59,3.05194564249063
18-Aug-2023 20:18:00,5.07859533580715
18-Aug-2023 20:18:59,6.9338368109344
18-Aug-2023 20:19:59,7.28429568004283
18-Aug-2023 20:21:00,8.68822998555161
18-Aug-2023 20:22:00,4.7562279275675
18-Aug-2023 20:23:00,8.70794555428001
18-Aug-2023 20:23:59,10.403787133371
18-Aug-2023 20:24:59,4.80842324856802
18-Aug-2023 20:25:59,7.6941386204632
18-Aug-2023 20:26:59,5.7688333040374
18-Aug-2023 20:27:59,10.6552417307621
18-Aug-2023 20:28:59,13.2917215792102
18-Aug-2023 20:29:59,4.51213457256901
18-Aug-2023 20:31:00,4.31879055802969
18-Aug-2023 20:31:59,4.59260314986354
18-Aug-2023 20:32:59,7.19443310217105
18-Aug-2023 20:33:59,7.99582138756002
18-Aug-2023 20:35:00,3.57468161217075
18-Aug-2023 20:36:00,7.81832494657218
18-Aug-2023 20:37:00,8.97235831219661
18-Aug-2023 20:37:59,7.80119810139717
18-Aug-2023 20:38:59,9.41676173574274
18-Aug-2023 20:40:00,2.72764143645497
18-Aug-2023 20:41:00,7.25289083394679
18-Aug-2023 20:41:59,8.15259580344553
18-Aug-2023 20:42:59,3.57692997951814
18-Aug-2023 20:44:00,3.7213248775915
18-Aug-2023 20:44:59,4.52439363369
18-Aug-2023 20:45:59,5.0785322627058
18-Aug-2023 20:47:00,8.36968722767316
18-Aug-2023 20:48:00,3.2726746031333
18-Aug-2023 20:48:59,7.68053004998812
18-Aug-2023 20:49:59,8.03439132639382
18-Aug-2023 20:51:00,8.21909640532
18-Aug-2023 20:52:00,10.119106738726
18-Aug-2023 20:52:59,4.17812783810673
18-Aug-2023 20:54:00,10.02953202848
18-Aug-2023 20:55:00,9.82544525905574
18-Aug-2023 20:56:00,3.92440305613141
18-Aug-2023 20:57:00,4.52369750206782
18-Aug-2023 20:58:00,3.14140386928537
18-Aug-2023 20:58:59,6.88115170103739
18-Aug-2023 20:59:59,9.29800242769283
18-Aug-2023 21:00:59,3.34784636399908
18-Aug-2023 21:01:59,5.2232730535375
18-Aug-2023 21:02:59,6.09359844995369
18-Aug-2023 21:03:59,7.84181471944592
18-Aug-2023 21:04:59,9.64076787043271
18-Aug-2023 21:06:00,4.77886393768571
18-Aug-2023 21:07:00,10.6687460115143
18-Aug-2023 21:08:00,11.4131519575616
18-Aug-2023 21:09:00,2.66957440211776
18-Aug-2023 21:10:00,4.09206030019215
18-Aug-2023 21:11:00,2.8016610911846
18-Aug-2023 21:12:00,7.7733933373653
18-Aug-2023 21:13:00,6.79411939570884
18-Aug-2023 21:13:59,4.22599401121655
18-Aug-2023 21:14:59,10.293801841643
18-Aug-2023 21:16:00,6.9734170930664
18-Aug-2023 21:16:59,9.9775999791639
18-Aug-2023 21:17:59,11.0062834077661
18-Aug-2023 21:18:59,4.18223262763991
18-Aug-2023 21:19:59,11.8285564037824
18-Aug-2023 21:21:00,10.3096253583969
18-Aug-2023 21:22:00,3.94967578393409
18-Aug-2023 21:22:59,5.48173595803131
18-Aug-2023 21:23:59,2.38001903819556
18-Aug-2023 21:25:00,8.88073029076476
18-Aug-2023 21:26:00,7.15109011912565
18-Aug-2023 21:27:00,3.30723117317575
18-Aug-2023 21:28:00,6.8341575159046
18-Aug-2023 21:28:59,5.23746671118641
18-Aug-2023 21:29:59,9.00385107977749
18-Aug-2023 21:30:59,10.9111344623286
18-Aug-2023 21:32:00,5.43969229865969
18-Aug-2023 21:33:00,7.62750985864182
18-Aug-2023 21:33:59,6.82926718543573
18-Aug-2023 21:35:00,4.02356658451627
18-Aug-2023 21:36:00,4.8373684276998
18-Aug-2023 21:37:00,2.27109423769718
18-Aug-2023 21:38:00,7.15604924588705
18-Aug-2023 21:38:59,7.25338179570839
18-Aug-2023 21:39:59,4.0732067164153
18-Aug-2023 21:40:59,6.83266685846674
18-Aug-2023 21:41:59,3.91603933081798
18-Aug-2023 21:43:00,11.3273991437809
18-Aug-2023 21:44:00,10.3685875436466
18-Aug-2023 21:45:00,4.61999907278825
18-Aug-2023 21:46:00,10.9729007537297
18-Aug-2023 21:47:00,7.44890982218757
18-Aug-2023 21:47:59,5.5443110743736
18-Aug-2023 21:48:59,5.25218681344558
18-Aug-2023 21:50:00,2.15621766701424
18-Aug-2023 21:51:00,6.68013061713337
18-Aug-2023 21:51:59,6.07538105401195
18-Aug-2023 21:52:59,2.49083280903061
18-Aug-2023 21:53:59,4.21891259302051
18-Aug-2023 21:55:00,3.82425377597403
18-Aug-2023 21:56:00,10.6589268375276
18-Aug-2023 21:57:00,8.74384525636828
18-Aug-2023 21:57:59,4.32198076916665
18-Aug-2023 21:58:59,8.00584079896073
18-Aug-2023 22:00:00,5.94897534862649
18-Aug-2023 22:01:00,2.30516417267842
18-Aug-2023 22:01:59,3.04156752802749
18-Aug-2023 22:03:00,4.33103911406271
18-Aug-2023 22:04:00,7.00204064563248
18-Aug-2023 22:04:59,4.20741014637156
18-Aug-2023 22:05:59,2.39514833018167
18-Aug-2023 22:07:00,5.00594536869264
18-Aug-2023 22:08:00,4.4849566224674
18-Aug-2023 22:09:00,9.51952152560189
18-Aug-2023 22:10:00,7.76541772540711
18-Aug-2023 22:11:00,4.87765011446463
18-Aug-2023 22:12:00,9.35571775473398
18-Aug-2023 22:13:00,5.96035960307524
18-Aug-2023 22:14:00,7.28249658573825
18-Aug-2023 22:15:00,6.16950623639587
18-Aug-2023 22:16:00,2.94400666072878
18-Aug-2023 22:17:00,5.17412632825714
18-Aug-2023 22:18:00,3.26411220964464
18-Aug-2023 22:19:00,5.06071527746349
18-Aug-2023 22:20:00,8.12041810205981
18-Aug-2023 22:21:00,4.17681006920736
18-Aug-2023 22:22:00,9.63587720941549
18-Aug-2023 22:23:00,8.30087294868358
18-Aug-2023 22:24:00,4.07781444881208
18-Aug-2023 22:24:59,6.06040124355455
18-Aug-2023 22:26:00,2.07562565548971
18-Aug-2023 22:27:00,2.0254575794226
18-Aug-2023 22:28:00,3.91068387185309
18-Aug-2023 22:29:00,2.62649147914614
18-Aug-2023 22:30:00,5.89683231073882
18-Aug-2023 22:31:00,3.97632659010308
18-Aug-2023 22:31:59,11.2882643594442
18-Aug-2023 22:33:00,13.0412091247743
18-Aug-2023 22:34:00,4.40390222128524
18-Aug-2023 22:34:59,6.77358505300036
18-Aug-2023 22:35:59,10.370015701838
18-Aug-2023 22:36:59,5.84681488322695
18-Aug-2023 22:37:59,6.83033778600724
18-Aug-2023 22:39:00,3.26518789945199
18-Aug-2023 22:40:00,6.41462557832719
18-Aug-2023 22:41:00,4.3816458522567
18-Aug-2023 22:42:00,4.49003802191717
18-Aug-2023 22:42:59,7.94269520484602
18-Aug-2023 22:44:00,4.28356243163503
18-Aug-2023 22:45:00,11.0353094219824
18-Aug-2023 22:45:59,12.3260583246267
18-Aug-2023 22:46:59,4.87982728874408
18-Aug-2023 22:47:59,7.86112909672342
18-Aug-2023 22:49:00,5.45225474045601
18-Aug-2023 22:49:59,5.39449040295457
18-Aug-2023 22:50:59,5.788614569305
18-Aug-2023 22:51:59,2.92167896100162
18-Aug-2023 22:52:59,11.5837482988661
18-Aug-2023 22:53:59,11.1409405813897
18-Aug-2023 22:54:59,5.73739038925569
18-Aug-2023 22:56:00,8.36636831499544
18-Aug-2023 22:57:00,2.42044931155014
18-Aug-2023 22:58:00,8.47108819188986
18-Aug-2023 22:58:59,8.81181663874344
18-Aug-2023 22:59:59,4.85658595432751
18-Aug-2023 23:01:00,8.14429122113827
18-Aug-2023 23:02:00,4.80422983798595
18-Aug-2023 23:02:59,7.97764802508354
18-Aug-2023 23:03:59,9.66684190064675
18-Aug-2023 23:05:00,4.74922330474794
